29 07 2017,  0.00 ,  19.54
30 07 2017,  125.84 ,  31.33
31 07 2017,  7.82 ,  32.50
01 08 2017,  0.00 ,  33.33
02 08 2017,  0.00 ,  29.21
03 08 2017,  0.00 ,  25.22
04 08 2017,  0.00 ,  25.87
05 08 2017,  97.02 ,  30.39
06 08 2017,  0.00 ,  34.55
07 08 2017,  192.88 ,  36.50
08 08 2017,  32.40 ,  22.51
09 08 2017,  235.33 ,  31.48
10 08 2017,  0.00 ,  20.59
11 08 2017,  0.00 ,  21.03
12 08 2017,  0.00 ,  20.92
13 08 2017,  0.00 ,  23.07
14 08 2017,  0.00 ,  23.52
15 08 2017,  0.00 ,  18.86
16 08 2017,  0.00 ,  20.87
17 08 2017,  2.39 ,  17.82
18 08 2017,  54.44 ,  24.52
19 08 2017,  53.39 ,  24.13
20 08 2017,  384.65 ,  22.59
21 08 2017,  0.00 ,  24.62
22 08 2017,  0.00 ,  22.17
23 08 2017,  0.00 ,  20.94
24 08 2017,  0.00 ,  29.36
25 08 2017,  0.00 ,  22.79
26 08 2017,  0.00 ,  25.19
27 08 2017,  0.00 ,  22.35
28 08 2017,  0.00 ,  22.76
29 08 2017,  38.94 ,  24.45
30 08 2017,  238.55 ,  30.44
31 08 2017,  20.94 ,  38.71
01 09 2017,  4.48 ,  39.83
02 09 2017,  0.00 ,  30.42
03 09 2017,  50.43 ,  29.55
04 09 2017,  0.00 ,  21.31
05 09 2017,  0.00 ,  22.90
06 09 2017,  1.08 ,  32.00
07 09 2017,  12.02 ,  34.00
08 09 2017,  0.00 ,  20.89
09 09 2017,  0.00 ,  31.17
10 09 2017,  0.00 ,  21.41
11 09 2017,  0.00 ,  22.29
12 09 2017,  0.00 ,  22.06
13 09 2017,  0.00 ,  20.99
14 09 2017,  131.48 ,  27.60
15 09 2017,  0.00 ,  21.51
16 09 2017,  1.17 ,  27.58
17 09 2017,  0.00 ,  28.73
18 09 2017,  0.00 ,  21.87
19 09 2017,  0.00 ,  19.35
20 09 2017,  0.00 ,  17.77
21 09 2017,  3.98 ,  21.14
22 09 2017,  0.00 ,  19.14
23 09 2017,  0.00 ,  14.05
24 09 2017,  0.00 ,  15.11
25 09 2017,  0.00 ,  12.72
26 09 2017,  0.00 ,  15.24
27 09 2017,  0.00 ,  10.57
28 09 2017,  0.00 ,  10.72
29 09 2017,  0.82 ,  10.56
30 09 2017,  0.00 ,  11.18
01 10 2017,  3.18 ,  13.72
02 10 2017,  0.00 ,  11.34
04 10 2017,  0.00 ,  9.95
05 10 2017,  0.00 ,  10.36
06 10 2017,  0.00 ,  19.33
07 10 2017,  0.00 ,  24.16
08 10 2017,  0.00 ,  19.92
09 10 2017,  0.00 ,  13.58
10 10 2017,  0.00 ,  21.22
11 10 2017,  0.00 ,  13.56
12 10 2017,  0.00 ,  16.23
13 10 2017,  25.79 ,  17.74
14 10 2017,  4.52 ,  22.43
15 10 2017,  21.88 ,  16.13
16 10 2017,  0.00 ,  16.18
17 10 2017,  0.00 ,  14.18
18 10 2017,  0.00 ,  13.34
19 10 2017,  0.00 ,  19.91
20 10 2017,  0.00 ,  25.05
21 10 2017,  0.00 ,  17.77
22 10 2017,  0.00 ,  15.48
23 10 2017,  0.00 ,  9.43
24 10 2017,  0.00 ,  9.42
25 10 2017,  0.00 ,  13.88
26 10 2017,  0.00 ,  11.20
27 10 2017,  0.00 ,  13.34
28 10 2017,  0.00 ,  16.09
29 10 2017,  0.00 ,  20.98
30 10 2017,  0.00 ,  16.68
31 10 2017,  0.00 ,  8.41
01 11 2017,  0.00 ,  10.25
02 11 2017,  21.99 ,  8.76
03 11 2017,  0.00 ,  13.91
04 11 2017,  0.00 ,  16.55
05 11 2017,  14.08 ,  13.51
06 11 2017,  0.00 ,  10.42
07 11 2017,  0.00 ,  10.82
08 11 2017,  0.00 ,  13.86
09 11 2017,  0.00 ,  9.00
10 11 2017,  0.00 ,  11.56
11 11 2017,  0.00 ,  17.46
12 11 2017,  0.00 ,  15.05
13 11 2017,  17.94 ,  16.44
14 11 2017,  0.00 ,  15.24
15 11 2017,  0.00 ,  17.73
16 11 2017,  0.96 ,  6.89
17 11 2017,  0.00 ,  8.76
18 11 2017,  0.00 ,  6.94
19 11 2017,  0.00 ,  14.85
20 11 2017,  0.00 ,  17.32
21 11 2017,  0.00 ,  16.76
22 11 2017,  0.00 ,  16.06
23 11 2017,  0.00 ,  6.59
24 11 2017,  0.71 ,  7.26
25 11 2017,  0.00 ,  7.87
26 11 2017,  0.00 ,  7.02
27 11 2017,  0.00 ,  8.05
28 11 2017,  0.00 ,  7.66
29 11 2017,  0.00 ,  5.95
30 11 2017,  0.00 ,  6.85
01 12 2017,  0.00 ,  11.45
02 12 2017,  0.00 ,  11.09
03 12 2017,  0.00 ,  10.41
04 12 2017,  0.00 ,  16.92
05 12 2017,  0.00 ,  22.34
06 12 2017,  0.00 ,  10.40
07 12 2017,  0.00 ,  7.97
08 12 2017,  4.48 ,  5.58
09 12 2017,  0.00 ,  8.16
10 12 2017,  0.00 ,  15.08
11 12 2017,  0.00 ,  10.07
12 12 2017,  0.00 ,  10.85
13 12 2017,  0.00 ,  18.37
14 12 2017,  0.00 ,  14.99
15 12 2017,  0.00 ,  13.96
16 12 2017,  0.00 ,  14.52
17 12 2017,  0.00 ,  9.44
18 12 2017,  0.00 ,  8.73
19 12 2017,  0.00 ,  17.63
20 12 2017,  0.00 ,  11.94
21 12 2017,  0.00 ,  15.02
22 12 2017,  0.00 ,  7.15
23 12 2017,  0.00 ,  9.47
24 12 2017,  0.00 ,  9.97
25 12 2017,  0.00 ,  6.79
26 12 2017,  0.00 ,  4.61
27 12 2017,  0.00 ,  8.65
28 12 2017,  0.00 ,  11.18
29 12 2017,  0.00 ,  11.45
30 12 2017,  0.00 ,  9.81
31 12 2017,  0.00 ,  8.84
